tags|user_id|user_username|user_screen_name|user_profile_image_url|videolow|videostd|imagelow|imagestd|link|created_at|text|caption_id|type|id|likes_count
@380142891
finaestampa!!garopaba!!annerose!!hair!!cuthair!!longbob!!corte!!cabeleireira|1414069430|annerose.arte|http://photos-c.ak.instagram.com/hphotos-ak-xfp1/10413937_698317133572186_488958549_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10748335_704349946309785_1377883101_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10748335_704349946309785_1377883101_n.jpg|http://instagram.com/p/vJPw-4RT-z/|2014-11-08 15:53:28|Uma versao gatinha do Long Bob! #corte #hair #cuthair #LongBob #cabeleireira #FinaEstampa #AnneRose #Garopaba|849279342189297588|image|849279341484654515_1414069430|4
finaestampa!!visitmexico|233158459|edmudo|http://images.ak.instagram.com/profiles/profile_233158459_75sq_1390687587.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10802770_1535577903345681_422975046_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10802770_1535577903345681_422975046_n.jpg|http://instagram.com/p/vHy3wethJl/|2014-11-08 02:21:45|En Huasca de Ocampo, Hgo. #FinaEstampa #VisitMexico|848870789547954790|image|848870788734259813_233158459|4
finaestampa!!banabanalovers!!vocenamoda!!vemquetem|1462014277|finaestampaloja_|http://photos-h.ak.instagram.com/hphotos-ak-xfa1/10784819_361864157306927_708382404_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10731798_725214644229644_427010158_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10731798_725214644229644_427010158_n.jpg|http://instagram.com/p/vHdkYeQttH/|2014-11-07 23:15:36|Dress demaaaaais. APAIXONADA.  #finaestampa #banabanalovers #vemquetem #vocenamoda  |848777098888928072|image|848777098310114119_1462014277|4
finaestampa!!modas!!acessorios!!fitness|1504637547|modas_finaestampa|http://photos-f.ak.instagram.com/hphotos-ak-xaf1/10802704_599415530184309_1751333536_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10785069_378405018985286_89234505_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10785069_378405018985286_89234505_n.jpg|http://instagram.com/p/vGyqmbJ9Je/|2014-11-07 17:00:43|Quer deixar seu corpo lindo ? Use: Fitness FinaEstampa. So a fina estampa tem as roupas ideais para seu corpo. #Fitness #FinaEstampa #Modas #Acessorios  Av: Getulio vargas 390 Bairro: Cruzeiro|848588410068652639|image|848588409607279198_1504637547|0
finaestampa!!penteado!!coque!!garopaba!!casamento!!cabeleireira!!annerose|1414069430|annerose.arte|http://photos-c.ak.instagram.com/hphotos-ak-xfp1/10413937_698317133572186_488958549_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10747759_1423691034552895_542866631_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10747759_1423691034552895_542866631_n.jpg|http://instagram.com/p/vGs3csRT6v/|2014-11-07 16:10:02|#coque #penteado #casamento #cabeleireira #FinaEstampa #AnneRose #Garopaba|848562904692506288|image|848562904231132847_1414069430|4
finaestampa!!semfiltro!!antesedepois!!mechas!!garopaba!!annerose!!hair!!corte!!cabeleireira|1414069430|annerose.arte|http://photos-c.ak.instagram.com/hphotos-ak-xfp1/10413937_698317133572186_488958549_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10375602_310956232423956_1024296800_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10375602_310956232423956_1024296800_n.jpg|http://instagram.com/p/vGjnDhxTzx/|2014-11-07 14:49:09|#antesedepois #corte #mechas #hair #cabeleireira #semfiltro #FinaEstampa #AnneRose #Garopaba|848522195784514802|image|848522195281198321_1414069430|4
finaestampa!!casamento!!garopaba!!penteado!!annerose!!hair!!coque!!tranca!!cabeleireira|1414069430|annerose.arte|http://photos-c.ak.instagram.com/hphotos-ak-xfp1/10413937_698317133572186_488958549_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10756015_613497602093674_614777248_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10756015_613497602093674_614777248_n.jpg|http://instagram.com/p/vGjbOFxTyg/|2014-11-07 14:47:32|#coque #tranca #casamento #penteado #hair #cabeleireira #FinaEstampa #AnneRose #Garopaba|848521382450248866|image|848521381988875424_1414069430|4
finaestampa!!evento!!postre!!rico|1527363604|vanicamasca|http://photos-c.ak.instagram.com/hphotos-ak-xaf1/10787962_590036934433786_1852495198_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/1517307_1503642376567889_6601618_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/1517307_1503642376567889_6601618_n.jpg|http://instagram.com/p/vFnKqcOFS1/|2014-11-07 06:00:59|cheessecake de turron de Dona Pepa #evento#postre#finaestampa#rico|848256362280932534|image|848256361408517301_1527363604|4
finaestampa!!richi!!marinera|1524356744|lu.flsrvs|http://photos-d.ak.instagram.com/hphotos-ak-xfa1/10727585_264629466994115_2014906372_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10755899_383104648516815_1340503776_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10755899_383104648516815_1340503776_n.jpg|http://instagram.com/p/vFPak3m0cq/|2014-11-07 02:33:27|#marinera nortena #FINAESTAMPA  @rvelarde04  @lu.flsrvs  #richi|848151902491985707|image|848151901820897066_1524356744|2
finaestampa!!rico!!postre|1524356744|lu.flsrvs|http://photos-d.ak.instagram.com/hphotos-ak-xfa1/10727585_264629466994115_2014906372_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10748224_844113302307025_1614909267_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10748224_844113302307025_1614909267_n.jpg|http://instagram.com/p/vFPJwTm0au/|2014-11-07 02:31:09|#FINAESTAMPA Chessecake de dona pepa #postre #rico @rvelarde04 @marlensan16 @lu.flsrvs |848150746994788015|image|848150745870714542_1524356744|4
finaestampa|1524356744|lu.flsrvs|http://photos-d.ak.instagram.com/hphotos-ak-xfa1/10727585_264629466994115_2014906372_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xap1/l/t51.2885-15/927354_1540924586125876_529833192_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xap1/l/t51.2885-15/927354_1540924586125876_529833192_n.jpg|http://instagram.com/p/vFLkWPm0Tu/|2014-11-07 01:59:50|#finaestampa |848134981704959215|image|848134981126145262_1524356744|3
perfect!!lookfinaestampa!!acessorios!!modas!!exclusivas!!finaestampa!!maravilhosas!!modafeminina!!calcaleg!!batasindianas|1504637547|modas_finaestampa|http://photos-f.ak.instagram.com/hphotos-ak-xaf1/10802704_599415530184309_1751333536_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/1799809_335812193268226_679840964_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/1799809_335812193268226_679840964_n.jpg|http://instagram.com/p/vBvfDGJ9O9/|2014-11-05 17:56:43|#CalcaLeg & #BatasIndianas #Exclusivas #Maravilhosas . Roupa Indiana vc so acha aqui . #FinaEstampa #Modas #Acessorios  #ModaFeminina #Perfect #LookFinaEstampa|847167049454572148|image|847167046736663485_1504637547|1
estirpe!!estampa!!pug!!dog!!finaestampa!!carlino!!can!!puppy!!cachorro|268679546|julianroblesch|http://images.ak.instagram.com/profiles/profile_268679546_75sq_1388831536.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10537278_818464371530308_1827697570_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10537278_818464371530308_1827697570_n.jpg|http://instagram.com/p/vBr-E1xw5k/|2014-11-05 17:26:00|Bubba #pug #carlino #estirpe #finaestampa #estampa  #dog #puppy #cachorro #can|847151588153167429|image|847151586727104100_268679546|4
finaestampa!!mechas!!garopaba!!annerose!!hair!!blond!!loira!!cabeleireira|1414069430|annerose.arte|http://photos-c.ak.instagram.com/hphotos-ak-xfp1/10413937_698317133572186_488958549_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/l/t51.2885-15/10787805_1493982507548888_1523431831_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/l/t51.2885-15/10787805_1493982507548888_1523431831_n.jpg|http://instagram.com/p/vBdvJkRT7v/|2014-11-05 15:21:38|Meninas!! Ombre hair, retoque de raiz, em fim, loiras queridas! Agende se! 3254 4457 .Poucos horarios disponiveis para 2014! #mechas #loira #blond #hair #cabeleireira #FinaEstampa #Garopaba #AnneRose|847088990179114297|image|847088988358786799_1414069430|4
finaestampa!!banabanaluxo!!vemparafinaestampa!!inlove|1462014277|finaestampaloja_|http://photos-h.ak.instagram.com/hphotos-ak-xfa1/10784819_361864157306927_708382404_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10735310_1555018404711853_1852044136_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10735310_1555018404711853_1852044136_n.jpg|http://instagram.com/p/vBUCxawtp2/|2014-11-05 13:56:56|Se tem uma uma peca que vai bombar nesse verao e o vestido. Entao corre aqui na #finaestampa  e compre logo o seu. #banabanaluxo #inlove #vemparafinaestampa|847046358937557012|image|847046356353866358_1462014277|4
finaestampa|291557281|camilarodrigueez|http://photos-g.ak.instagram.com/hphotos-ak-xaf1/10731736_720704508013054_1675788826_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10735176_1496221820628680_1153196513_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10735176_1496221820628680_1153196513_n.jpg|http://instagram.com/p/u_WXhkI6l7/|2014-11-04 19:38:45|Commercial's work. #finaestampa|846493629846628618|image|846493628579948923_291557281|4
finaestampa!!vemparafinaestampa|1462014277|finaestampaloja_|http://photos-h.ak.instagram.com/hphotos-ak-xfa1/10784819_361864157306927_708382404_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/915603_1560310934206098_2138665978_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/915603_1560310934206098_2138665978_n.jpg|http://instagram.com/p/u-lKDTQttK/|2014-11-04 12:28:45|Olhem que arraso  Vem que na #finaestampa  TEEEEM! UM LINDO DIA A TODAS,te espero aqui! #vemparafinaestampa @limelightjeans|846277200037730348|image|846277198452284234_1462014277|4
finaestampa|1538991946|fina.estamp|http://photos-c.ak.instagram.com/hphotos-ak-xaf1/10731886_1491726647769474_21188942_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10747790_1507176856206056_1936185211_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10747790_1507176856206056_1936185211_n.jpg|http://instagram.com/p/u-kzroHmxZ/|2014-11-04 12:25:42|E quem disse que na #finaestampa nao tem perfumes ?? Isso mesmo, trabalhamos tambem com perfumaria Natura e Boticario, e aceitamos encomendas de fragrancias que nao temos na vitrine. Venha garantir o seu. |846275662638378867|image|846275661203926105_1538991946|4
finaestampa!!modelos!!taniacalcados!!kilinhotecido!!foitop!!fashionnight|260629136|melloluiz|http://photos-a.ak.instagram.com/hphotos-ak-xpa1/10522273_284783138388808_176367632_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10755845_604050019699715_1399561110_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10755845_604050019699715_1399561110_n.jpg|http://instagram.com/p/u6umkbQKSH/|2014-11-03 00:34:19|#modelos #fashionnight #finaestampa #taniacalcados #kilinhotecido #foitop|845192842480494070|image|845192840676942983_260629136|4
finaestampa!!taniacalcados!!fashionnight!!kilinhotecidos|298773329|doouglasbeecker|http://photos-d.ak.instagram.com/hphotos-ak-xaf1/10727212_301486496717211_67914051_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10755937_1495153864087000_1454673519_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10755937_1495153864087000_1454673519_n.jpg|http://instagram.com/p/u6sIIdtAnQ/|2014-11-03 00:12:41|Valeu meus amigos. Foi muito bom o pouco tempo que passamos juntos, os bastidores, os ensaios, todo mundo nervoso, mas no final nos todos felizes por um sonho realizado, brindando as coisas boa da vida. #finaestampa #fashionnight #kilinhotecidos #taniacalcados|845181954326530945|image|845181952975964624_298773329|4
jesuscristo!!galpaodafelicidade!!louvor!!reidosreis!!finaestampa!!santaceia!!espiritosanto!!pai!!deus!!gloria|288852891|_lannyribeiro|http://images.ak.instagram.com/profiles/profile_288852891_75sq_1395330865.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10731635_841957559176610_1169841368_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10731635_841957559176610_1169841368_n.jpg|http://instagram.com/p/u6TJA7LTKF/|2014-11-02 20:34:21|Primeiro domingo dou mes culto de #SantaCeia  vamos adora ao nosso #Deus que so ele e digno de toda #Gloria #Louvor #ReiDosReis #JesusCristo #Deus #Pai #EspiritoSanto  eu visto #FinaEstampa e estou sempre na moda rsrsrsrs toda semana modelos diferente loja fica no #GalpaodaFelicidade fortaleza Ce|845072063770996980|image|845072062437208709_288852891|4
obrigadonazaretedesco!!finaestampa!!bebe!!hoje!!rock|393846578|tommatteh|http://photos-a.ak.instagram.com/hphotos-ak-xfa1/10661093_1520990494784344_1093073374_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10632356_572932076170881_1847473927_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10632356_572932076170881_1847473927_n.jpg|http://instagram.com/p/u58goRmK6w/|2014-11-02 17:16:36|Hoje e dia de rede bebe! #Hoje #Rock #Bebe #ObrigadoNazareTedesco #FinaEstampa kkkkk|844972531316731666|image|844972530167492272_393846578|4
honeymoon!!love!!caribe!!riuresort!!casada!!finaestampa!!puntacana!!felicidade|253598730|jecristal|http://images.ak.instagram.com/profiles/profile_253598730_75sq_1398600079.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10748376_1484187475204236_381164010_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10748376_1484187475204236_381164010_n.jpg|http://instagram.com/p/u4daunOk0a/|2014-11-02 03:25:41|Estou aqui so para agradecer as meninas da @finaestampabrotas  por este presente que estou usando aqui no Caribe na minha lua de mel .....  #finaestampa #love #caribe #puntacana #RiuResort #Honeymoon #casada #Felicidade|844554311898385845|image|844554310237441306_253598730|4
finaestampa|245023112|thay_silvasilva|http://photos-h.ak.instagram.com/hphotos-ak-xaf1/10632202_1511293392437839_538857515_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10731445_377619765735221_1513177516_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10731445_377619765735221_1513177516_n.jpg|http://instagram.com/p/u4TilYsKbC/|2014-11-02 01:59:22|Arrase com nosso Look... #FinaEstampa  Whats 084 8842 5935|844510870635587225|image|844510869620565698_245023112|4
finaestampa|245023112|thay_silvasilva|http://photos-h.ak.instagram.com/hphotos-ak-xaf1/10632202_1511293392437839_538857515_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10731770_560898077377282_1239627521_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10731770_560898077377282_1239627521_n.jpg|http://instagram.com/p/u4TPRxsKaO/|2014-11-02 01:56:44|Look da #finaEstampa... Arrase no estilo  Wthats 084 8842-5936|844509544086283820|image|844509542895101582_245023112|4
finaestampa|245023112|thay_silvasilva|http://photos-h.ak.instagram.com/hphotos-ak-xaf1/10632202_1511293392437839_538857515_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10734975_590780474383144_234268468_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10734975_590780474383144_234268468_n.jpg|http://instagram.com/p/u4S6HwMKZo/|2014-11-02 01:53:51|Looks disponivel na #finaEstampa... Wthats 084 8842 5935|844508090147579331|image|844508089023506024_245023112|4
finaestampa!!vemprak!!tendencias|496345685|finaestampamoda|http://photos-h.ak.instagram.com/hphotos-ak-xfa1/10747823_294437650748375_980368355_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10755916_1562603980638342_1138509393_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10755916_1562603980638342_1138509393_n.jpg|http://instagram.com/p/uySAYxCrhx/|2014-10-30 17:50:31|Vitrine da semana!  Amarelo ligth esta com tudo! Super tendencia nas passarelas e no mundo todo! a cor do verao  #vemprak #finaestampa #tendencias|842815272909453968|image|842815271701493873_496345685|4
finaestampa!!vemprak!!look!!tendencias!!estilo!!valesulshopping|496345685|finaestampamoda|http://photos-h.ak.instagram.com/hphotos-ak-xfa1/10747823_294437650748375_980368355_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10755746_319297474928727_1451772622_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10755746_319297474928727_1451772622_n.jpg|http://instagram.com/p/uyRRRMCrgZ/|2014-10-30 17:44:05|Meninas!!! O final de semana ja esta ai...e nada melhor que um look fresquinho para sair com as amigas!!! Que tal??! blusa de viscose com guipir. saia rodada neo prene.  #vemprak#finaestampa#estilo#look#tendencias #valesulshopping  Duvidas chamem no whats :9-8835-5648.|842812035519134109|image|842812033749137433_496345685|4
acessorios!!pijama!!verao!!modas!!yellow!!finaestampa!!lindo!!feminino|1504637547|modas_finaestampa|http://photos-f.ak.instagram.com/hphotos-ak-xaf1/10802704_599415530184309_1751333536_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10748520_381340622015852_605840485_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10748520_381340622015852_605840485_n.jpg|http://instagram.com/p/uyJ_6Np9Iy/|2014-10-30 16:40:33|#Pijama #Verao #Feminino #Yellow #Lindo #FinaEstampa #Modas #Acessorios|842780056687727214|image|842780054523466290_1504637547|0
finaestampa|1504637547|modas_finaestampa|http://photos-f.ak.instagram.com/hphotos-ak-xaf1/10802704_599415530184309_1751333536_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10727715_758742420840333_564679814_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10727715_758742420840333_564679814_n.jpg|http://instagram.com/p/uvxyuIp9Al/|2014-10-29 18:30:33|Ao homem ea Mulher sempre agrada a escolha de uma roupa elegante, aqui na #FinaEstampa e a loja ideal para deixar voce assim elegante e feliz Av: Getulio vargas 390  Bairro: Cruzeiro Cajuru-SP Tel: 3667-3501|842110646801125948|image|842110645131792421_1504637547|4
coresdoverao!!moda!!tendencia!!finaestampa!!donaflorinda|1462014277|finaestampaloja_|http://photos-h.ak.instagram.com/hphotos-ak-xfa1/10784819_361864157306927_708382404_a.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10735554_1493077020955780_340422966_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10735554_1493077020955780_340422966_n.jpg|http://instagram.com/p/uvMOYfwtgW/|2014-10-29 13:02:17|Acabou de chegar lindas calcas coloridas da @vivaflorinda  #coresdoverao #tendencia #moda #finaestampa #donaflorinda|841945422917458030|image|841945420275046422_1462014277|4
finaestampa!!modafashion!!sucesso|1543157124|urbanasoulmodafeminina|http://photos-h.ak.instagram.com/hphotos-ak-xfa1/10725116_1493358070948807_1005687813_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10747973_321433714710676_1644510566_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10747973_321433714710676_1644510566_n.jpg|http://instagram.com/p/uvKXGoITeP/|2014-10-29 12:45:59|Vestido de um ombro so na seda,um icone  de estilo e elegancia..#finaestampa #modafashion# loveurbana#sucesso.|841937225030645571|image|841937223470364559_1543157124|4
finaestampa|1221007330|giazminsepulveda|http://photos-g.ak.instagram.com/hphotos-ak-xap1/1168725_642060525875358_1318849399_a.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10533403_783967754999074_1835409908_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10533403_783967754999074_1835409908_n.jpg|http://instagram.com/p/utxAxnpG-P/|2014-10-28 23:45:15|#finaestampa|841544264287808553|image|841544262945632143_1221007330|4
finaestampa!!desfile|622760762|manuellabittenco|http://images.ak.instagram.com/profiles/profile_622760762_75sq_1382416762.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t50.2886-16/10753953_738208519566066_949805656_s.mp4|http://scontent-a.cdninstagram.com/hphotos-xfa1/t50.2886-16/10745606_1555468831355576_2093764043_n.mp4|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10748292_577449479050555_912670884_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10748292_577449479050555_912670884_n.jpg|http://instagram.com/p/utYK9ri--X/|2014-10-28 20:08:11|Job de hoje #desfile #finaestampa|841435014000013219|video|841435011928027031_622760762|4
#tomapaqueteenamoretweepy
